Id,Predicted
1466534,66.51723333333334
1467392,74.72486598639456
1469895,243.3028486007835
1472002,90.11566303030303
1474980,94.24439898989898
1478315,165.34806531740696
1480002,387.03
1489426,266.1109846541076
1497024,155.17036363636365
1499635,201.8671509472253
1507845,183.8386285714286
1512006,203.59853333333334
1515026,185.3805104010779
1515659,192.96419961685822
1519957,74.25889918827357
1519994,96.28610617760619
1523556,82.27924191539454
1524017,315.5677006756936
1524895,96.07854545454546
1526741,62.51714482758621
1534782,89.96550424351291
1546518,184.43437748538014
1549413,196.674
1552242,153.10657857142857
1560408,240.95
1566326,225.83788505747125
1570204,463.0913104133962
1591811,176.3524663003663
1596314,163.32214285714286
1598863,178.6497818934358
1615764,1584.684
1623431,197.1327619047619
1630572,141.36132445054946
1635672,208.84170469078674
1652236,66.63951040479989
1654738,270.894
1656254,147.90755555555558
1656539,111.47488921343326
1657110,222.05316757235323
1672860,183.07603785103788
1673338,82.28694242424243
1677887,72.61933333333333
1682258,948.3983333333334
1684053,67.86545384615384
1687108,72.9
1692823,64.19150606060606
1698334,88.68764818950082
1699934,68.62770952380951
1701981,251.96270068380906
1702581,122.16586396913996
1704210,119.38933333333334
1713409,150.85445137633837
1716441,114.04671311348781
1716640,161.66849961149964
1717149,302.41553030303027
1729286,66.76033333333335
1735804,128.80907445089287
1738513,318.00742092296014
1739847,53.54597912457913
1742471,96.39783088786683
1742654,235.1032444555905
1744216,78.81005171940836
1746726,264.53373666504694
1748189,235.1356
1755484,306.65000712250713
1763333,156.7427619047619
1793411,193.42084261201776
1803279,107.609
1809547,103.1393922077922
1811446,117.85733772507686
1813829,68.75544378109453
1815505,63.63420979880336
1820931,100.83160000000001
1825949,142.19553154158862
1828063,192.0032677795118
1830244,53.79427203844115
1839231,640.069
1841356,114.4776608058608
1850695,155.69565079029525
1851926,146.98639785162112
1856261,137.04434732763718
1859901,269.88793065062896
1861493,208.94083665145013
1865336,98.98896199116787
1876969,145.75770087822764
1878965,150.4668888888889
1881556,136.22975705810074
1881586,228.69816058676057
1888006,63.89167871206302
1891017,240.0370215124766
1893225,242.48090002897712
1900780,293.57867268252625
1905865,198.12805150302424
1911641,221.1225016835017
1918693,84.8115030925785
1920085,79.26
1925519,88.29525277777779
1928961,66.42657559681699
1929186,196.10866006551709
1931341,211.20885714285717
1932110,95.72657638533676
1935302,249.53540083712585
1936633,129.684
1939106,179.9028753739423
1941495,125.48108127554292
1944891,180.206
1945115,92.37633342604445
1947400,265.57161953384315
1948745,215.752
1950311,135.3770768896928
1954495,216.8143136958252
1956726,180.96268813726127
1965103,246.91224256854258
1965766,184.37684778721322
1978445,73.99284932026143
1979076,147.85416666666669
1979579,269.67193333333336
1980179,210.78959673264725
1983531,211.00154361025622
1989972,91.68399304684708
1992751,146.94489462820223
1994548,262.02938095238096
2003807,450.94
2010971,152.15177738927738
2011692,92.94512577996714
2015168,151.11361331370037
2019755,236.21623079645568
2022728,67.89889696969698
2025779,288.102209056981
2026434,158.56364997702718
2030736,52.63894444444445
2033224,142.54785026184388
2043049,63.639381538097005
2043060,353.8571971449186
2043329,266.689907974869
2046225,144.31154604566973
2046273,64.8419298245614
2053940,238.76717133152704
2054899,369.63694142420565
2056307,85.37166666666666
2057595,87.87670936725677
2060720,197.84187431631642
2061811,180.95765263620336
2065101,68.0480546975547
2070290,491.65964285714284
2071839,64.56437545787546
2071873,241.23837375295727
2079765,136.36021308194293
2082670,69.21562096645837
2084817,97.13034753289826
2085632,210.63900049758672
2088725,184.03084999923465
2089273,192.7107814864325
2098338,71.572
2101349,138.8720932394292
2102542,171.1178666943012
2102571,188.83835796966034
2108424,70.12813603922837
2116940,240.50216428941127
2118102,244.77854455194955
2119216,136.7003333333333
2122613,309.6896571428571
2124536,239.18235671358897
2128761,202.06105714285715
2135116,108.24030769230768
2137796,152.93652951493755
2141667,67.99073333333334
2142092,111.50029090909091
2144033,114.25051274588174
2145599,117.39278020629918
2164631,307.0067619047619
2170618,77.34893226513927
2182899,188.04408450014
2183423,175.4482
2186452,347.97965686274506
2186699,234.32955518831977
2191612,220.5318150756373
2193945,74.71498103944238
2197401,67.50301077158137
2203154,209.89754451587842
2206311,288.27795481657193
2214256,145.72774200440026
2214978,321.996
2217609,71.1597578626332
2227377,995.6243333333334
2230762,107.91914285714286
2231296,123.73661133412966
2237851,228.93797535202262
2240196,501.53340496492456
2240661,198.54973003246755
2243180,251.6548079462134
2243699,301.2023939849624
2243769,472.6
2249878,402.06033333333335
2254817,175.02826666666667
2259719,740.9486753812636
2259813,423.5676449969896
2260595,157.36857575757574
2265827,81.99070681262872
2266468,146.5414117647059
2268632,109.89181080704743
2271504,195.76172362663172
2272080,219.9413223286773
2272739,261.33892145577585
2272872,187.3525441782603
2274268,127.73831790857021
2281142,368.0437074303406
2282085,233.80042052142616
2291507,79.53861739698212
2296024,154.318
2299633,236.44535422092386
2305025,76.359
2305890,136.97022222222222
2310542,69.51660438233264
2314398,208.10111601455733
2323502,70.7711661846925
2325144,66.76450593822408
2332880,142.99552597402598
2349715,168.8557757126207
2350883,74.89989999999999
2367089,172.23236853862514
2371632,120.26306666666666
2392301,87.69071126984127
2392814,165.14961841491842
2410200,79.23404983851276
2410819,117.1545784448847
2422991,261.6269976532978
2424199,123.77642525879918
2425222,374.3056666666667
2425980,70.40904761904761
2431784,263.40322267215873
2440173,216.98668716198387
2445856,111.14895
2447460,252.3091866666667
2447634,332.4238571428571
2454504,209.05884909571907
2454507,378.268
2459587,267.70133566433566
2465333,160.12802446631238
2465699,102.10435616907368
2478415,207.62783707070707
2478825,325.7734410899132
2493039,128.41003932830586
2493176,165.68327644461317
2500087,208.05896143142328
2507612,90.136
2508374,108.49986666666666
2513351,71.40561111111113
2514760,212.65866384778013
2515876,62.91985952380952
2519770,143.1622282140281
2523629,160.23408389368075
2525956,175.52411940546014
2545184,50.62663461538462
2554110,172.6036247179749
2559129,123.95416582528776
2563764,47.649110526315795
2565087,67.08560240264121
2578731,198.856
2586923,63.556416576576574
2590590,149.60728423382596
2600199,152.554
2607583,124.95797543859649
2619549,212.8060974025974
2620068,114.53866972764078
2627737,157.64216300003167
2631224,71.78315256410256
2633717,63.738919554969755
2640467,73.03566301031304
2640764,81.81658333333333
2656394,328.4023622208006
2658325,113.63698769601247
2659183,252.4799994687899
2659448,140.82644242424243
2661098,73.45954365079365
2668311,139.458
2669352,172.208
2679171,86.85242485380115
2683387,117.29574735791401
2683455,123.18405382687487
2684223,67.723
2687606,195.6189294585273
2690370,264.65
2698645,88.64405151515152
2702489,140.8105836601307
2707824,108.44868267944072
2708371,148.20755555555556
2710442,140.3044770065198
2711082,181.4573898339755
2713887,168.4600892242902
2721610,225.34025
2739884,218.89540094106522
2744106,84.97256467080632
2756159,89.806
2769718,166.19563460035303
2772111,132.668
2774381,118.328
2776119,103.85213091541657
2778250,71.5890187035187
2781747,191.09817783958863
2782449,218.95306721970837
2793004,217.04014182014876
2793630,95.70609448732469
2801300,62.994804644790904
2816152,78.1527111111111
2821782,142.56646102678056
2831424,161.01927164274778
2845257,145.59474509803923
2851945,218.5056890079511
2854050,56.51104717698322
2858010,97.93970045967859
2865117,176.82798333333335
2867463,221.12415897435895
2880806,254.67878585493267
2889377,56.64316031677546
2895820,109.77594861535289
2899082,237.20652835346183
2931859,272.90451098582673
2933772,180.86342857142859
2936192,131.0894923052697
2952861,1681.094
2959036,105.37648484848485
2969803,127.22419484068776
2978421,186.11718858517776
2979714,84.43550490821528
2984662,192.94319067168328
2995000,150.21977155624353
2995459,145.794
3005261,83.78628571428571
3012871,198.07726190476188
3017320,72.13459649122808
3018422,95.04952322775263
3019237,185.24040361035486
3032355,118.40327817551123
3038797,146.98257843137256
3041973,144.54
3043467,91.058091833874
3050544,201.01578143939398
3066892,152.99533333333335
3067062,71.502
3070876,115.004
3072242,148.82007752267575
3081771,135.45914205697224
3084473,281.964
3090474,111.16671412845531
3095119,189.85666666666665
3095348,244.55088888888886
3098703,137.02088888888886
3100156,180.72525714285715
3101058,104.97851398175423
3101140,83.01969494286203
3105531,240.24449495083368
3112284,82.7402972399151
3112953,120.9500847433612
3114929,88.12097194472194
3116519,112.23645277777777
3132960,163.56105092921945
3133055,73.89287164806633
3143311,111.56141666666667
3145484,320.69194482758616
3153140,125.4602
3153603,117.1659356060606
3157420,92.87305196764021
3172212,106.762
3173148,81.39972076664726
3176526,76.59362938069071
3176655,169.63693415558973
3177630,146.60414337743543
3198824,163.17585456057958
3200728,112.542
3202590,187.56606783141288
3205292,193.3144158730159
3207986,92.72360647318669
3208188,184.0120090998725
3208609,77.90253771228771
3208747,205.03361145025468
3209980,107.04812303863343
3217221,69.81311111111111
3219835,150.3216666666667
3237160,185.75032111287695
3240838,137.31539567095825
3249076,172.3226402213103
3278631,76.32850125895611
3278691,58.5285
3282550,209.69427940169297
3283409,136.50789570998697
3293500,112.21707649572649
3302932,139.3425
3318859,83.4442441959972
3322922,116.7053205128205
3324203,122.04216666666666
3324498,63.34978787878788
3334850,188.58393879589715
3339205,212.17052820036685
3344815,62.23798710553335
3352608,232.644
3354459,173.13081535289479
3359315,65.756
3359510,143.49455555555556
3369826,383.614
3372399,131.03358712741382
3375998,111.57972907634944
3383662,107.45
3386746,148.01504761904764
3386923,82.49807617995029
3387493,217.032
3394044,68.11113103448275
3394314,181.48128571428572
3394964,62.51455603448275
3395398,116.8108342437479
3395697,166.0426194923529
3400645,195.94188201835874
3401271,179.04542857142857
3410516,243.8694787878788
3411006,256.0546719872471
3411815,102.742101396114
3411912,139.76384851386595
3412633,197.17928849537552
3412893,129.17012941158785
3423516,312.27569648480176
3424458,181.9239234757437
3429765,52.6575
3434303,193.08854669563544
3437101,122.13586585352617
3440135,220.59857445897325
3441130,73.29794540229885
3442140,71.386
3448037,307.2292530802531
3462975,226.14534477461854
3464971,133.50809515109077
3479614,183.68095928317553
3482919,286.04388424627246
3489242,54.774
3490317,139.1124056657205
3492910,202.114854328425
3499016,161.492
3499251,202.4668459032019
3504289,161.48442457542458
3512428,77.51050256410257
3517646,136.71709523809523
3522539,260.83115766879604
3529888,113.3912500881271
3533180,242.3854444444445
3539618,204.42383867435004
3542523,213.7862619047619
3549074,60.6524512217963
3567258,190.9913819485487
3574304,89.222
3576160,172.56228787013686
3582816,156.09782273284782
3583605,117.983
3585974,181.5858412112541
3593491,83.392
3594408,173.0539777777778
3595554,145.85706666666664
3602534,71.82244196743228
3604145,163.2785803927994
3605896,62.61288333333333
3614680,119.20266776503436
3624205,99.284
3624387,165.686
3624653,89.47288888888887
3625870,64.6042182923217
3627589,66.49494040523683
3630304,65.42255355192306
3654511,224.5388878959509
3660983,80.60172587991718
3662949,193.058839466614
3677769,71.20055717462189
3683241,137.98939231210335
3687172,240.1804195276941
3696043,142.47288695921648
3701708,121.79223076923077
3702400,58.89965967379751
3704067,207.56428902821318
3710230,129.3385881356485
3711039,55.706
3715638,98.46766207855072
3727861,85.82123447960606
3735483,57.11209305142549
3743048,68.961
3747392,83.92101917117638
3758686,184.58577489036233
3760029,131.32927288139047
3765095,65.369
3765357,224.68783536146395
3772256,139.71831781011983
3775259,146.8673737190653
3783016,140.50352380952378
3791325,221.01198777540864
3791554,64.34410376485303
3799598,223.1087227030992
3817216,112.5462564102564
3818279,152.93748415221947
3819407,243.1332698336571
3819946,64.50581488498622
3829609,119.32089861132222
3831962,117.70066666666668
3833538,156.09623931315247
3835633,58.982366806810234
3835681,58.447036979936414
3836180,196.2679774724719
3838388,153.95
3847733,134.22260597731284
3851719,181.38291430495323
3864528,163.44941970534322
3866843,100.90666666666667
3866888,142.38879442306055
3867705,216.74819047619047
3869398,152.61229114262932
3884105,101.17019521202748
3884893,84.18358870256729
3885177,78.20821875
3887381,267.2266554973813
3888752,199.65733166344916
3895289,79.79735567493785
3896701,157.54549999999998
3902156,197.11616091954022
3903173,206.1324666192243
3924325,115.14142424242424
3924397,176.34885279179474
3925426,177.80936189213563
3929669,202.6132285714286
3939041,150.42391428571426
3939086,62.298
3943279,222.710878509613
3943879,198.90475429981282
3945796,116.22190166521024
3946018,228.46776533457248
3946471,246.096
3952093,202.2354142857143
3952731,159.48182906899086
3953942,177.2584089762135
3958460,133.44011149435724
3959369,294.96571870129867
3962389,121.38790476190476
3968610,227.34508425237493
3975630,143.94522181031905
3979613,247.154
3993553,157.91560760584846
4007770,153.61776666666665
4016121,225.7559342529921
4016173,260.4618534100351
4016791,55.84308918977004
4017226,88.64655217391304
4024936,222.07374606416795
4026150,113.62155555555557
4028670,269.6176111111111
4031463,50.15780341880341
4033422,181.132
4037522,75.41671831709957
4040900,86.40905555555557
4047932,98.069
4053249,173.6137777029471
4060993,99.97773333333333
4069228,104.26651282051282
4069341,157.55966666666666
4071007,138.2026014784946
4081926,106.01435294117647
4089189,206.43732146175302
4089492,88.719
4092826,128.04433333333333
4102483,89.90224175824176
4109420,121.74633333333334
4115327,170.35616620977507
4116403,112.29228380259525
4117817,83.28299510652748
4118907,116.63530555555558
4128603,184.59987669196286
4130266,74.99426267399268
4135674,162.2353871941272
4144519,86.6668858699353
4155012,201.15220798928428
4156015,209.91525
4157451,104.30354512926098
4161127,172.36255970776418
4163710,71.59041666666666
4163742,145.07294395215771
4174286,53.881534126984135
4178851,218.4053481447009
4180643,175.87046871787632
4188351,125.11747022292452
4192400,92.39241949820781
4194010,109.4626277056277
4197760,199.84279523809522
4199782,198.44596952380957
4204083,142.60574800363835
4209595,261.331919965346
4216183,202.89834292350162
4216813,224.2905238095238
4218129,65.75358280700138
4226098,123.59147760176332
4226269,142.88037882843108
4232356,221.87931428571426
4235961,207.01882700065823
4240861,62.09504585863376
4241486,273.60191122729873
4244476,86.18521214896215
4248788,190.28601319803352
4256091,336.703946357624
4263488,566.2399333333334
4280053,89.87979157991988
4280118,68.39260952380951
4281241,198.6376237566999
4282998,235.3188546485961
4287589,174.50373684210524
4288361,217.69005963668437
4293935,79.41351844475743
4294640,88.6403521556053
4296126,268.8617042787383
4296710,48.95640079365079
4297952,233.22096452326673
4302293,89.01199332334332
4303825,178.20317142857144
4308633,83.57602397934593
4310501,104.87415348115677
4329728,124.23543340548342
4333204,234.156
4339188,182.30600985294
4342924,142.63547939068098
4356396,149.59543349155052
4357134,138.78580759940542
4359219,144.26309732882865
4359718,137.01054260407713
4365491,107.53969380684674
4369737,194.0463340746812
4387007,145.80666666666667
4390865,98.09713861454198
4392351,117.94032558139534
4397455,123.0092365079365
4401013,139.1142175095046
4403972,185.17026436434222
4404818,111.908
4405156,152.86126928860614
4410626,171.54422251082252
4428854,85.29977339701063
4428906,221.21433220997318
4430645,176.71140081300817
4430819,180.43239593904585
4435766,350.743399837071
4438459,192.3333017557038
4440181,72.2602156139905
4440611,119.93395380103675
4444204,239.604
4457556,80.21874673104459
4462491,201.29313071796003
4462553,337.7273660714286
4469264,82.88269268151723
4476605,260.35268937892056
4480308,192.26228791394442
4483117,129.5094765188834
4483517,62.096
4492821,191.2751708773487
4493474,115.3530980715363
4502339,99.59
4503472,172.23994157471824
4504049,44.9
4504353,64.78513639623048
4508885,229.6161631922945
4509357,102.17866666666666
4512329,61.6835
4513084,181.742
4516766,67.52717681948018
4517117,76.3365
4517848,98.792
4520941,72.1231238095238
4530160,159.50169350397712
4532913,88.81507669425258
4536637,61.15673181818182
4537389,284.2562222222222
4538901,149.87148509134616
4539483,150.07315027171092
4546034,74.09421888813769
4547143,80.30397840798643
4549555,78.80066666666667
4550494,105.37833333333333
4555241,128.33020721017544
4557206,109.15371613373206
4557370,128.5
4564840,184.25391952624062
4567820,68.07062626262626
4571518,65.77183333333333
4575364,120.2963881106314
4582684,222.04156903776163
4582781,241.32624684857805
4582785,156.63692596919628
4585734,231.76216666666667
4603954,176.696
4605455,98.83185
4605840,64.47320210000852
4611004,174.538
4612401,75.63319931305962
4614838,345.45539120879124
4616452,145.5897227430483
4628603,185.66295762648306
4629211,137.71694747482218
4638668,88.37729770696528
4638967,89.495683343631
4639179,61.76209162087912
4639451,66.9236550828482
4649627,102.36488795518207
4653508,168.83537608414287
4658293,124.55352894954508
4661662,73.89219491444986
4662584,57.244
4667707,150.129
4672452,185.97113087894257
4677056,865.816
4677469,165.81001904761902
4679967,59.391533333333335
4694625,221.59672668725779
4700265,88.4869274055225
4700894,227.476
4701749,63.34413474931394
4701802,159.81014982766428
4708314,206.038719418624
4715740,145.86659627273312
4716349,87.0023550216589
4716613,95.31409090909091
4718031,131.16060456744069
4718314,137.75196550276573
4720086,185.7836628384687
4720142,93.81953214441506
4720326,338.53500092394665
4724857,73.00007594950321
4725852,189.30947530660256
4727369,95.50983608776843
4733949,298.988
4738429,159.01888888888888
4742068,150.366725
4743840,294.802057259019
4744487,201.8235238095238
4752659,124.19276724462406
4753571,221.0897396221138
4753866,164.346
4756578,189.9670859785152
4765123,63.19522490957409
4765659,71.83159386970925
4766198,129.36977655677654
